07F0006637;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;72;7;2.135.600,11;13/06/2007;13/06/2022;13/12/2007;IGP-M;;12;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI1M2;519;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Júnior;Pública;CRI/2007/018;312.887,66;13/06/2008;
07I0012088;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;75;8;2.599.747,04;13/09/2007;13/05/2022;13/03/2008;IGP-M;;12;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI1X9;520;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Júnior;Pública;CRI/2007/023;324.968,38;13/09/2008;
07J0010398;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;66;1;158.191.547,77;22/10/2007;;;TR;;9,9;;Variável;;702;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;158.191.547,77;22/11/2007;
07L0006223;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;69;1;41.926.805,53;27/12/2007;;;TR;;9,9;;Variável;;705;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;41.926.805,53;15/07/2008;
07L0006224;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;78;21;21.326.224,71;13/12/2007;13/09/2024;13/06/2008;IGP-M;;11,2617;360;Percentual variavel, periodos variaveis(datas imputadas), sobre valor remanescente;BRBSCSCRI202;522;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2007/030;1.015.534,51;13/02/2008;
07L0006225;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;68;1;13.745.207,14;17/12/2007;;;TR;;9,9;;Variável;;704;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;13.745.207,14;18/01/2008;
07L0006226;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;67;1;93.666.548,85;17/12/2007;;;TR;;10,15;;Variável;;703;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;93.666.548,85;18/01/2008;
08A0010106;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;85;45;13.559.137,65;13/01/2008;13/10/2024;14/07/2008;IGP-M;;11,3823;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI228;525;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2008/001;301.314,17;13/02/2008;
08C0014528;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;74;1;68.765.853,09;17/03/2008;;;TR;;10,15;;Variável;;707;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;68.765.853,09;18/04/2008;
08C0014529;AMBOS;03.767.538/0001-14;36.113.876/0001-91;1;88;25;30.943.324,75;13/03/2008;13/03/2023;15/09/2008;IGP-M;;10,8689;360;Percentual variavel, periodos uniformes, sobre valor remanescente;BRBSCSCRI251;527;03.767.538/0001-14;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Híbrido;Série Única;Pública;CRI/2008/005;1.237.732,99;13/05/2008;
08D0008331;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;76;1;46.179.652,10;28/04/2008;;;TR;;10;;Variável;;708;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;46.179.652,10;30/09/2008;
08D0008335;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;77;1;13.273.485,49;28/04/2008;;;TR;;9,9;;Variável;;709;17.298.092/0001-30;Corporativo;Corporativo;Concentrado;Financiamento Imobiliário;Comercial / Lajes Corporativas;Série Única;Dispensada de Registro na CVM;;13.273.485,49;28/05/2008;
08E0009426;ANBIMA;02.105.040/0001-23;36.113.876/0001-91;2;79;1;27.529.018,73;30/05/2008;;;TR;;12;;Variável;;710;60.746.948/0001-12;Pulverizado;Residencial;Pulverizado;Financiamento Imobiliário;Apartamentos ou Casas;Série Única;Dispensada de Registro na CVM;;27.529.018,73;01/07/2008;
